TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
3296,NOT,,,,"@hgkkuh @r_telem אדם ששם את טובתו לפני טובת המדינה לא ראוי להיקרא ציוני, ולטעמי ביבי מזמן חצה את הקו הזה.",אדם ששם את טובתו לפני טובת המדינה לא ראוי להיקרא ציוני ולטעמי ביבי מזמן חצה את הקו הזה,0
3297,NOT,,,,"RT @logic_in_aQirsh: @AvigdorLiberman אביגדור היקר, אתה נעשה לאט לאט, אוטו אנטישמי, גם הביקורת שחלקה הייתה צודקת נעשית אצלך כפייתית, דווקא…",אביגדור היקר אתה נעשה לאט לאט אוטו אנטישמי גם הביקורת שחלקה הייתה צודקת נעשית אצלך כפייתית דווקא,0
3298,NOT,,,,@Ofernicus @r_telem טוב פה איבדת אותי ידידי היקר אני בעד להעיף את ביבי אבל לעולם לא אקרא לו לא ציוני,טוב פה איבדת אותי ידידי היקר אני בעד להעיף את ביבי אבל לעולם לא אקרא לו לא ציוני,0
3299,NOT,,,,"@MoranT555 מורן אני ציוני ואני ימני אפילו קיצוני מדי פעם, ואני חושב שערבי ישראל הם חלק מהארץ בדיוק כמונו, לא חושש מהם ולהפך אני רוצה שיושלבו כאן כמו העדה הדרוזית המדהימה שלנו",מורן אני ציוני ואני ימני אפילו קיצוני מדי פעם ואני חושב שערבי ישראל הם חלק מהארץ בדיוק כמונו לא חושש מהם ולהפך אני רוצה שיושלבו כאן כמו העדה הדרוזית המדהימה שלנו,0
3300,NOT,,,,"@Yoav3rd @hcj4mo80ZvTqF4Q @Ahmad_tibi אחי שהשם ישמור אותך. האם אתה רואה בחמס שיש לו אמנה שהוא מצהיר בה, שהוא רוצה להשמיד כל יהודי ארץ ישראל, כתנועה נאצית? האם אחמד טיבי שרואה בחמס תנועת שיחרור, אתה רואה בו נאצי?",אחי שהשם ישמור אותך האם אתה רואה בחמס שיש לו אמנה שהוא מצהיר בה שהוא רוצה להשמיד כל יהודי ארץ ישראל כתנועה נאצית האם אחמד טיבי שרואה בחמס תנועת שיחרור אתה רואה בו נאצי,0
3301,NOT,,,,"@AsafHaziza אני חושבת שיוסף הוא דוגמה לערבים שרוצים להשתלב, לתרום, להשתייך למדינה. ואת זה בהחלט רוצה לחזק. עם זאת יש לי עליו גם ביקורת. מותר לי. אני רואה בעיה בכך שבחברה הערבית כאן המילה ציוני היא עלבון וחבל לי שיוסף מתנער מההגדרה הזו, וכנראה זה מתחבר להתנגדותו לחוק הלאום.",אני חושבת שיוסף הוא דוגמה לערבים שרוצים להשתלב לתרום להשתייך למדינה ואת זה בהחלט רוצה לחזק עם זאת יש לי עליו גם ביקורת מותר לי אני רואה בעיה בכך שבחברה הערבית כאן המילה ציוני היא עלבון וחבל לי שיוסף מתנער מההגדרה הזו וכנראה זה מתחבר להתנגדותו לחוק הלאום,0
3302,NOT,,,,"@FluffyBodySoap רצח אף פעם לא אחשב כהגנה עצמית, כלפי הפירוש של המילה הוא חייב היות מכוונת תחילה לפני שנעשתה נגדך פעולה",רצח אף פעם לא אחשב כהגנה עצמית כלפי הפירוש של המילה הוא חייב היות מכוונת תחילה לפני שנעשתה נגדך פעולה,0
3303,NOT,,,,@arnonsegal1 מי רצח בהשלכת אבן את האישה הפלסטינאית. מי שרף תינוק למוות מי כורת כרמי זייתים מי גוזל רכוש ומקרקעין,מי רצח בהשלכת אבן את האישה הפלסטינאית מי שרף תינוק למוות מי כורת כרמי זייתים מי גוזל רכוש ומקרקעין,0
3304,NOT,,,,"@MoranT555 לא הבנתי איך זה סותר את מה שאמרתי בציוצים יש פה יהודים שיכולים (לצערי) להזדהות עם תנועה ערבית-פלסטינאית שקוראת לזכות השיבה. זכותם. האם זה אומר שאני כיהודי המתנגד לזה, זה פסול? ברור שלא, נכון? כך גם באותו האופן, ערבי יכול לתמוך בציונות, וערבי אחר לא. https://t.co/GAcDOjAOXD",לא הבנתי איך זה סותר את מה שאמרתי בציוצים יש פה יהודים שיכולים לצערי להזדהות עם תנועה ערביתפלסטינאית שקוראת לזכות השיבה זכותם האם זה אומר שאני כיהודי המתנגד לזה זה פסול ברור שלא נכון כך גם באותו האופן ערבי יכול לתמוך בציונות וערבי אחר לא,0
3305,NOT,,,,"@batelkol גברת קולמן, לא שחלילה אמי מנסה שתבכי. חשוב לזכור שב'סכסוך' הזה יש צד מדכא וצד מדוכא. יש צד שקובע את החוקים וצד שהחוקים נכפים עליו. אין דין אדם ודי שמשליך אבנים על פלסטינים כדין אדם פלסטיני שמשליך אבנים על חיילים. זה לא חצר בית ספר.",גברת קולמן לא שחלילה אמי מנסה שתבכי חשוב לזכור שבסכסוך הזה יש צד מדכא וצד מדוכא יש צד שקובע את החוקים וצד שהחוקים נכפים עליו אין דין אדם ודי שמשליך אבנים על פלסטינים כדין אדם פלסטיני שמשליך אבנים על חיילים זה לא חצר בית ספר,0
3306,NOT,,,,למה לחמש את השכל במילים מפוצצות. פשוט תכריז אני ביביסט וככזה עוכר ישראל. אתה תלמיד מוצלח שלו בליבוי הפילוג. https://t.co/l7I6JxmrP5,למה לחמש את השכל במילים מפוצצות פשוט תכריז אני ביביסט וככזה עוכר ישראל אתה תלמיד מוצלח שלו בליבוי הפילוג,0
3307,NOT,,,,@marotsazoti שמעתי עכשיו. נורא. ועוד היא אומרת באמצע שהיא לא רוצה ללכלך על הבת שלה. אישה בעייתית רצח.,שמעתי עכשיו נורא ועוד היא אומרת באמצע שהיא לא רוצה ללכלך על הבת שלה אישה בעייתית רצח,0
3308,NOT,,,,@YinonMagal אוחנה מורכב מחומר של תומכי טרור וחלקים ממשפחות פשע. אהוביה סנדק הוא במקרה טוב חוליגן ולמעשה טרוריסט. יפה שהשר לבטחון פנים הולך לחזק עבריינים.,אוחנה מורכב מחומר של תומכי טרור וחלקים ממשפחות פשע אהוביה סנדק הוא במקרה טוב חוליגן ולמעשה טרוריסט יפה שהשר לבטחון פנים הולך לחזק עבריינים,0
3309,NOT,,,,"@batelkol לא נעים שאת בוכה, אבל זה כנראה המחיר שצריך לשלם על 50 שנות כיבוש שאותו את ממשיכה להצדיק",לא נעים שאת בוכה אבל זה כנראה המחיר שצריך לשלם על שנות כיבוש שאותו את ממשיכה להצדיק,0
3310,NOT,,,,"@MoranT555 זו לא ההגדרה של ציוני מדובר באוהבי ישראל, באנשים שמעריכים ומוקירים את העם היהודי אבל זו לא ציונות טראמפ נחשב לנשיא אוהב וידיד של ישראל אני חושב שאף אחד לא יגדיר אותו כציוני",זו לא ההגדרה של ציוני מדובר באוהבי ישראל באנשים שמעריכים ומוקירים את העם היהודי אבל זו לא ציונות טראמפ נחשב לנשיא אוהב וידיד של ישראל אני חושב שאף אחד לא יגדיר אותו כציוני,0
3311,NOT,,,,"שיאני המחסנים: האח מוחמד והאחות כרמלה חיסנו יחד כבר יותר מ־1,300 איש - “לפתוח את המקרר ולראות את האוצר הזה, זו תחושה מדהימה. פתאום החיסון אצלך ביד. התפקיד שלנו הוא מרכזי"" https://t.co/tGjfdnDeZu https://t.co/mmItR8WMPj",שיאני המחסנים האח מוחמד והאחות כרמלה חיסנו יחד כבר יותר מ־ איש לפתוח את המקרר ולראות את האוצר הזה זו תחושה מדהימה פתאום החיסון אצלך ביד התפקיד שלנו הוא מרכזי,0
3312,hate,demonstrators aginst Netanyahu,demonstration,הפגנות,"@herutcohen לא שמעת על כך כי הפגנות בלפור המקוריות היו באוהל של שליט מול בית ראש הממשלה, בלי שעניין אותם שגם החמאס רואה את הלחץ המיותר על המנהיגות שלנו וכך החמאס השמח העלה בכל שבוע הפגנה את הדרישה בשיחרור עוד רוצח אחד עם דם על הידיים. והגיעו לאלף, וחלק ממשוחררי שליט כבר רצחו עוד ישראלים😡",לא שמעת על כך כי הפגנות בלפור המקוריות היו באוהל של שליט מול בית ראש הממשלה בלי שעניין אותם שגם החמאס רואה את הלחץ המיותר על המנהיגות שלנו וכך החמאס השמח העלה בכל שבוע הפגנה את הדרישה בשיחרור עוד רוצח אחד עם דם על הידיים והגיעו לאלף וחלק ממשוחררי שליט כבר רצחו עוד ישראלים,1
3313,NOT,,,,@MoranT555 מורן לא מסכים ערבי לא חייב להיות ציוני בשביל חיים משותפים אבל לא נגד,מורן לא מסכים ערבי לא חייב להיות ציוני בשביל חיים משותפים אבל לא נגד,0
3314,NOT,,,,@MoranT555 @Equalizer379 אדם הפועל למען שיבת עם ישראל לארצו ולמען התבססות ישות ריבונית יהודית בארץ ישראל או התומך ברעיון במחשבתו. מבחינת החרדים זה שהריבונות היא יהודית זה מקרה והיה יכול להיות כל לאום אחר (השאלה היא רק מה עדיף לא שראוי וצריך שתהיה יהודית) ועל כן חרדי יכול לומר שהוא בזהותו לא ציוני.,אדם הפועל למען שיבת עם ישראל לארצו ולמען התבססות ישות ריבונית יהודית בארץ ישראל או התומך ברעיון במחשבתו מבחינת החרדים זה שהריבונות היא יהודית זה מקרה והיה יכול להיות כל לאום אחר השאלה היא רק מה עדיף לא שראוי וצריך שתהיה יהודית ועל כן חרדי יכול לומר שהוא בזהותו לא ציוני,0
3315,hate,Dr.Idan Landau,anti semitism,אנטישמי,"תכירו גיזען אנטישמי ושונא ישראל שקורא לנכה צהל ""ערבי מחמד"" בושה לאוניבסיטת בן גוריון שמעסיקה את דר' עידן לנדאו. https://t.co/mNZnyKY2iw",תכירו גיזען אנטישמי ושונא ישראל שקורא לנכה צהל ערבי מחמד בושה לאוניבסיטת בן גוריון שמעסיקה את דר עידן לנדאו,1
3316,NOT,,,,"@elnatan_amitai אבנים הורגות או לא הורגות? על רכב פלסטיני או יהודי שמיידים ממנו אבנים לכיוון רכבים אחרים צריך לירות, לא לעשות מרדף מסוכן! לו היה מדובר ברכב פלסטיני היו שם 4 גופות נקובות כדורים!",אבנים הורגות או לא הורגות על רכב פלסטיני או יהודי שמיידים ממנו אבנים לכיוון רכבים אחרים צריך לירות לא לעשות מרדף מסוכן לו היה מדובר ברכב פלסטיני היו שם גופות נקובות כדורים,0
3317,hate,Dr.Idan Landau,anti semitism,אנטישמי,"תכירו גיזען אנטישמי ושונא ישראל שקורא לנכה צה""ל ""ערבי מחמד"" . בושה לאוניבסיטת בן גוריון שמעסיקה את דר' עידן לנדאו. https://t.co/mNZnyKY2iw",תכירו גיזען אנטישמי ושונא ישראל שקורא לנכה צהל ערבי מחמד בושה לאוניבסיטת בן גוריון שמעסיקה את דר עידן לנדאו,1
3318,NOT,,,,"@radio103fm @YinonMagal @BenCaspit ביבי - שר החוץ הכי טוב שהיה לנו, אבל ראש הממשלה הכי כושל. בוא נסתכל על 14 השנים האחרונות -מדיניות חוץ: הסכמי שלום, העברת השגרירות, מלחמה תקשורתית נגד אירן. מדיניות פנים: גירעון עצום (שהיה כבר לפני הקורונה), יוקר המחייה, סבבים רבים בלי הכרעה מול עזה, יצירת פילוג בעם וחוסר התקדמות",ביבי שר החוץ הכי טוב שהיה לנו אבל ראש הממשלה הכי כושל בוא נסתכל על השנים האחרונות מדיניות חוץ הסכמי שלום העברת השגרירות מלחמה תקשורתית נגד אירן מדיניות פנים גירעון עצום שהיה כבר לפני הקורונה יוקר המחייה סבבים רבים בלי הכרעה מול עזה יצירת פילוג בעם וחוסר התקדמות,0
3319,NOT,,,,@avihay_halak @razamit @Shai_Saadon אני חם רצח להתחיל כבר את עונה 4 עם אשת הברזל 🦾,אני חם רצח להתחיל כבר את עונה עם אשת הברזל,0
3320,NOT,,,,@AhiyaRaved @ynetalerts מחבל,מחבל,0
3321,NOT,,,,@varon_dana @donquixotit למה חוק אחד לאלה וחק אחד לאחרים? שאלה מעולה. כל פלסטיני בגדה שואל את השאלה הזו 53 שנה. ברוכה הבאה.,למה חוק אחד לאלה וחק אחד לאחרים שאלה מעולה כל פלסטיני בגדה שואל את השאלה הזו שנה ברוכה הבאה,0
3322,NOT,,,,@radio103fm @BenCaspit @YinonMagal יש לי הרגשה עזה שביבי אמר להם להגיד את זה... זא לא תגובה קלאסית שלהם.,יש לי הרגשה עזה שביבי אמר להם להגיד את זה זא לא תגובה קלאסית שלהם,0
3323,NOT,,,,"@MoranT555 מורן אל תוציאי לי מילים שלא אמרתי מהפה. לא רשמתי מעולם שאני מתנגד לזכות ההגדרה העצמית של יהודים במדינת ישראל או שציוני זו קללה. מאוד פשוט, יש לי הגדרה ברורה: אני ערבי ישראלי. שכל אחד ידביק לי איזה הגדרה שהוא רוצה, אני מגדיר את עצמי כך וזהו. ערבי ישראלי. https://t.co/OkJAMDiN1i",מורן אל תוציאי לי מילים שלא אמרתי מהפה לא רשמתי מעולם שאני מתנגד לזכות ההגדרה העצמית של יהודים במדינת ישראל או שציוני זו קללה מאוד פשוט יש לי הגדרה ברורה אני ערבי ישראלי שכל אחד ידביק לי איזה הגדרה שהוא רוצה אני מגדיר את עצמי כך וזהו ערבי ישראלי,0
3324,NOT,,,,@MoranT555 יוסף נפצע בהגנה על הארץ הזו הוא יכול להיות אזרח ישראלי לא ציוני יש לו תעודת הכשר צהלית הלואי עוד כמוהו למילה ציוני יש פרשנויות רבות מבחינתי שירות בצבא זה ציונות גם אם הוא לא מגדיר את עצמו ככזה ואין לי שום בעיה,יוסף נפצע בהגנה על הארץ הזו הוא יכול להיות אזרח ישראלי לא ציוני יש לו תעודת הכשר צהלית הלואי עוד כמוהו למילה ציוני יש פרשנויות רבות מבחינתי שירות בצבא זה ציונות גם אם הוא לא מגדיר את עצמו ככזה ואין לי שום בעיה,0
3325,NOT,,,,"@GadB42784795 @hcj4mo80ZvTqF4Q @Ahmad_tibi ביבי לא צריך שישחירו הוא השחיר את שמו לבד יופי יופי. עזוב ימין שמאל כיבוש היפרדות עזוב הכל מעולם לא קמו כ""כ הרבה אזרחים נגד ראש ממשלה במדינה מעולם לא יצאו כנגד ראש ממשלה כ""כ הרבה מאלה שהיו קרובים ביותר אליו מ ע ו ל ם",ביבי לא צריך שישחירו הוא השחיר את שמו לבד יופי יופי עזוב ימין שמאל כיבוש היפרדות עזוב הכל מעולם לא קמו ככ הרבה אזרחים נגד ראש ממשלה במדינה מעולם לא יצאו כנגד ראש ממשלה ככ הרבה מאלה שהיו קרובים ביותר אליו מ ע ו ל ם,0
3326,NOT,,,,"@Bicherit @YosephHaddad @idanlandau זה בכלל לא מה שאמרתי, הפרשנות שלך היא ממש שנות אור מהכתוב. מכיוון שאני מגיע מהעמדה של פרופ׳ ישעיהו לייבוביץ׳ ועידן לנדו וזה מצויין הן בציוץ עצמו והן בציוצים קודמים שלי אני יכול להתייחס לעניין שחשוב לי כאן והוא שאין טעם בהעלבת נכה צה״ל ערבי שמבקש להנכיח את דמותו בחברה הישראלית.",זה בכלל לא מה שאמרתי הפרשנות שלך היא ממש שנות אור מהכתוב מכיוון שאני מגיע מהעמדה של פרופ׳ ישעיהו לייבוביץ׳ ועידן לנדו וזה מצויין הן בציוץ עצמו והן בציוצים קודמים שלי אני יכול להתייחס לעניין שחשוב לי כאן והוא שאין טעם בהעלבת נכה צה״ל ערבי שמבקש להנכיח את דמותו בחברה הישראלית,0
3327,NOT,,,,@Don_MacLoof אז למה הוא משלם מיליונים לארגון טרור?,אז למה הוא משלם מיליונים לארגון טרור,0
3328,NOT,,,,"אלוף החיסונים בצפון. האח, מוחמד דבאח, מחזיק בשיא חיסונים, של כ-835 חיסונים במהלך השבוע הראשון למבצע, בו חוסנו במחוז חיפה וגליל מערבי של כללית 30 אלף איש&gt;&gt; https://t.co/Jj3cdO06Hp",אלוף החיסונים בצפון האח מוחמד דבאח מחזיק בשיא חיסונים של כ חיסונים במהלך השבוע הראשון למבצע בו חוסנו במחוז חיפה וגליל מערבי של כללית אלף איש,0
3329,NOT,,,,"RT @42zwHQLY5FUwl9v: נסראללה בהקלטה סמויה: ביבי אהוב לבנו, אנחנו מתאפקים כבר חודשים כדי לשמור עליך, מחמל. נפשנו, רק טפו טפו טפו שתחזיק מעמד…",נסראללה בהקלטה סמויה ביבי אהוב לבנו אנחנו מתאפקים כבר חודשים כדי לשמור עליך מחמל נפשנו רק טפו טפו טפו שתחזיק מעמד,0
3330,NOT,,,,@IncaFireForce @danielblupi1 אחי המורו סאגה הייתה טובה רצח על מה אתה מדבר,אחי המורו סאגה הייתה טובה רצח על מה אתה מדבר,0
3331,NOT,,,,"@ittaishick @clarinetwoman2 300 זריקות אבנים מצג ערבים כל יום. עכשיו, כשמסתבר שמותר לבצע בהם פיגוע דריסה ונוסח פגע, ברח, והסתר ראיות - זה יועיל מאד למגר את האויב",זריקות אבנים מצג ערבים כל יום עכשיו כשמסתבר שמותר לבצע בהם פיגוע דריסה ונוסח פגע ברח והסתר ראיות זה יועיל מאד למגר את האויב,0
3332,NOT,,,,"RT @Duduoppe: עקיבא נוביק: ""בוקר טוב"" אלי ציפורי: ""נוביק הטהרן ממשיך להתקלמן וללקק את ישבנו של פייק דרוקר, נתי קקי וגליקמן צואת תאואים. למ…",עקיבא נוביק בוקר טוב אלי ציפורי נוביק הטהרן ממשיך להתקלמן וללקק את ישבנו של פייק דרוקר נתי קקי וגליקמן צואת תאואים למ,0
3333,NOT,,,,@IncaFireForce @danielblupi1 פעם ראשונה מישהו שהוא לא גוקו מביא את הfinishing blow וג'יטה וuub עזרו רצח,פעם ראשונה מישהו שהוא לא גוקו מביא את ה וגיטה ו עזרו רצח,0
3334,NOT,,,,"@Yashar2U @GolSigalit ירדה עליה רצח. תקשיבי, זה רק כמה דקות",ירדה עליה רצח תקשיבי זה רק כמה דקות,0
3335,NOT,,,,אינתיפאדה בלוד @AmirOhana https://t.co/UY4ouSt2AN,אינתיפאדה בלוד,0
3336,NOT,,,,מיכאל אנוידרס נגד נדב הלוח מכות רצח מי מנצח,מיכאל אנוידרס נגד נדב הלוח מכות רצח מי מנצח,0
3337,NOT,,,,RT @Michael50616567: אינתיפאדה בלוד @AmirOhana https://t.co/UY4ouSt2AN,אינתיפאדה בלוד,0
3338,NOT,,,,ביבי. חיים רצח את יוני..הסטייעפלר אמר שיהיו הרוגים. תבדוק. סבא.שלי נירצח בסמוך ליוני. דלקת שתן,ביבי חיים רצח את יוניהסטייעפלר אמר שיהיו הרוגים תבדוק סבאשלי נירצח בסמוך ליוני דלקת שתן,0
3339,NOT,,,,@Irisleal15 גידול נגוע זה גידול שיש בו חרקים ותולעים .הדיבור שלך נגוע בבורות וגובל באנטישמיות. ואין קשר לגידול ערבי או אורגני.,גידול נגוע זה גידול שיש בו חרקים ותולעים הדיבור שלך נגוע בבורות וגובל באנטישמיות ואין קשר לגידול ערבי או אורגני,0
3340,hate,Mark Zuckerberg,politics,שמאלן,"@ayeletlash9 היהודון המושמד צוקרברג ימח""ש שמאלן קיצוני הין הברית שחל האויב המושמד",היהודון המושמד צוקרברג ימחש שמאלן קיצוני הין הברית שחל האויב המושמד,1
3341,NOT,,,,"@radio103fm @ErelSegal @dverthaim אראל,מקווה שתזעק ככה שפעם הבאה שהמשטרה תהרוג צעיר ערבי או אתיופי",אראלמקווה שתזעק ככה שפעם הבאה שהמשטרה תהרוג צעיר ערבי או אתיופי,0
3342,NOT,,,,"והנה התמונה האהובה עליי (באדיבות אוצר תמונות הפלמ""ח, כמו הצילומים הקודמים), שמספק הצצה לאישיות. צולם בביירות, בזמן שיצחק פעל כמוסלמי פלסטיני בשם ""עבדול כארים מוחמד צדקי"": https://t.co/384hYAupWv",והנה התמונה האהובה עליי באדיבות אוצר תמונות הפלמח כמו הצילומים הקודמים שמספק הצצה לאישיות צולם בביירות בזמן שיצחק פעל כמוסלמי פלסטיני בשם עבדול כארים מוחמד צדקי,0
3343,NOT,,,,"@YosephHaddad @MoranT555 הנה, בבקשה 👇👇👇כוונתך שאתה ״לא ציוני״ אך לא מתנגד לציונות?... יעני, ״לא תומך בזכותו של העם היהודי להגדרה עצמית, אבל אם הם מתעקשים, סבבה?״ הציונות אינה מונח דתי ולא בטיח, אלא תפיסה מדינית נטו: מדינת העם היהודי. אי אפשר גם להתנגד לתפיסה זו, או סתם לא להחזיק בה - ולתמוך בישראל. https://t.co/Q9QBD4d90p",הנה בבקשה כוונתך שאתה ״לא ציוני״ אך לא מתנגד לציונות יעני ״לא תומך בזכותו של העם היהודי להגדרה עצמית אבל אם הם מתעקשים סבבה״ הציונות אינה מונח דתי ולא בטיח אלא תפיסה מדינית נטו מדינת העם היהודי אי אפשר גם להתנגד לתפיסה זו או סתם לא להחזיק בה ולתמוך בישראל,0
3344,NOT,,,,@YosephHaddad @hamartef @MoranT555 יוס הכל טוב הלב שלך במקום הנכון ההגדרות האלה חשובות יותר או פחות לאנשים כאלה ואחרים. אף אחד בטוויטר לא מחזיק בטאבו בהגדרה של ציונות. היום זה מושג פלואידי. לאברום בורג אתה אולטרה ציוני. למורן אולי לא מספיק. מה זה משנה בעצם?,יוס הכל טוב הלב שלך במקום הנכון ההגדרות האלה חשובות יותר או פחות לאנשים כאלה ואחרים אף אחד בטוויטר לא מחזיק בטאבו בהגדרה של ציונות היום זה מושג פלואידי לאברום בורג אתה אולטרה ציוני למורן אולי לא מספיק מה זה משנה בעצם,0
3345,NOT,,,,"@newsisrael13: ""חשודים ירו לעבר מכונית של בני משפחה שעזבו את לוד בליווי משטרה, אחרי רצח של בן משפחה יריבה. *בתרגיל הטעייה, אחד מרכבי המחסלים משך אליו שתי ניידות, כדי לאפשר לחשודים לירות מרכב אחר*"". נשמע לי כמו תומאס מולר נגד ברצלונה במשחק ה 8-2.",חשודים ירו לעבר מכונית של בני משפחה שעזבו את לוד בליווי משטרה אחרי רצח של בן משפחה יריבה בתרגיל הטעייה אחד מרכבי המחסלים משך אליו שתי ניידות כדי לאפשר לחשודים לירות מרכב אחר נשמע לי כמו תומאס מולר נגד ברצלונה במשחק ה,0
3346,hate,Leftists,politics,השמאל,"@mossi_raz חתרני השמאל הקיצוני,האנטי ציוני,מסייעים לאוייב הפלשתינאי,מבית ומחוץ,במאבקו לחיסול מדינת ישראל",חתרני השמאל הקיצוניהאנטי ציונימסייעים לאוייב הפלשתינאימבית ומחוץבמאבקו לחיסול מדינת ישראל,1
3347,NOT,,,,@hamartef @MoranT555 אם אני לא ציוני אז אני מתנגד לציונות? אני גם לא יהודי אז אני מתנגד ליהדות? איזה הסקת מסקנות יש לך תהיה בריא.,אם אני לא ציוני אז אני מתנגד לציונות אני גם לא יהודי אז אני מתנגד ליהדות איזה הסקת מסקנות יש לך תהיה בריא,0
3348,NOT,,,,@Zis172 @Tehilama1 @FluffyBodySoap אז גם לא תהיה לך אפשרות לרצוח אותו וזה לא רלוונטי,אז גם לא תהיה לך אפשרות לרצוח אותו וזה לא רלוונטי,0
3349,NOT,,,,@MadridistaCoil @fcbeitar זידאן גם מוסלמי #רקאומר,זידאן גם מוסלמי,0
3350,NOT,,,,"640 מאומתים אתמול בי-ם. 245 שכונות חרדיות(38%), 225 כללי ומעורב(35%), 107 מזרח העיר(17%), 63 לא משוייך. תלמידים מאומתים: 103 חרדי(65%), 37 ממלכתי(23%), 18 ערבי. % חיוביים שבועי: 15.9 ערבי, 13.9 חרדי, 7 כללי ומעורב. מאושפזים: 93 ערבי (102 אתמול), 62 כללי ומעורב (63), 32 חרדי (28)",מאומתים אתמול בים שכונות חרדיות כללי ומעורב מזרח העיר לא משוייך תלמידים מאומתים חרדי ממלכתי ערבי חיוביים שבועי ערבי חרדי כללי ומעורב מאושפזים ערבי אתמול כללי ומעורב חרדי,0
3351,NOT,,,,"@RinoZror כן.. כמו שחד""ש שמאל מרכז ציוני.",כן כמו שחדש שמאל מרכז ציוני,0
3352,NOT,,,,"RT @Teo_dor1: אז חיימוביץ' וזמיר כבר לא, וכ""ל זו עוד מפלגת ימין על הרצף הפאשיסטו-לאומני-משיחי-מכשיר מאחזים? בהצלחה להם להתברג בין המספח מרע…",אז חיימוביץ וזמיר כבר לא וכל זו עוד מפלגת ימין על הרצף הפאשיסטולאומנימשיחימכשיר מאחזים בהצלחה להם להתברג בין המספח מרע,0
3353,NOT,,,,"@YosephHaddad @MoranT555 או שאינך מבין ציונות מהי, או שאתה מיתמם. שום קשר לדת - השקפה מדינית. נאמר זאת אחרת: האם אתה מכיר בקיום העם היהודי ובזכותו להגדרה עצמית במדינה יהודית? אם כן (ונראה שכן) אתה בהחלט ציוני. אם לא - במה אתה שונה בנקודה זו מאיימן עודה?",או שאינך מבין ציונות מהי או שאתה מיתמם שום קשר לדת השקפה מדינית נאמר זאת אחרת האם אתה מכיר בקיום העם היהודי ובזכותו להגדרה עצמית במדינה יהודית אם כן ונראה שכן אתה בהחלט ציוני אם לא במה אתה שונה בנקודה זו מאיימן עודה,0
3354,NOT,,,,"@FlkiVilgerarso1 זה משום שלצערי איבדתם אתם את שיקול דעתכם ועשיתם איפה ואיפה בין מי שאתם מחשיבים לבעלי ברית לבין מי שלא. או שהם מסכנים חיים או שלא. או שמוצדק לחסום כבישים ואז גם האתיופים והנכים והשמאלנים צודקים או שלא. אני טוענת שלא, מלבד ההפגנה הבעייתית למחצה בלבד על רצח סנדק ז""ל.",זה משום שלצערי איבדתם אתם את שיקול דעתכם ועשיתם איפה ואיפה בין מי שאתם מחשיבים לבעלי ברית לבין מי שלא או שהם מסכנים חיים או שלא או שמוצדק לחסום כבישים ואז גם האתיופים והנכים והשמאלנים צודקים או שלא אני טוענת שלא מלבד ההפגנה הבעייתית למחצה בלבד על רצח סנדק זל,0
3355,NOT,,,,עוד רצח?!!!!!!!!!!!!!!!!!!!!!!!!! מי הפעם?! העם הטרוריסטי או שוב המשטרה?!!!! https://t.co/T1iROT7f34,עוד רצח מי הפעם העם הטרוריסטי או שוב המשטרה,0
3356,NOT,,,,"@MoranT555 @YosephHaddad ישנם גם ישראלים יהודים המתנגדים לחוק הלאום. לא יודע לגבי ההגדרה העצמית של יוסף אבל אני מתרשם שהוא תורם ותרם לציונות. לפי ההגדרה שלך, מורן, על פי מעשיו הוא ציוני.",ישנם גם ישראלים יהודים המתנגדים לחוק הלאום לא יודע לגבי ההגדרה העצמית של יוסף אבל אני מתרשם שהוא תורם ותרם לציונות לפי ההגדרה שלך מורן על פי מעשיו הוא ציוני,0
3357,NOT,,,,@EfratFinkel בעיקר 53 שנות כיבוש ושליטה על אוכלוסייה אזרחית גורמים למדינה להיות בתזונה באיסוף מודיעין אזרחי 🤷🏽‍♂️,בעיקר שנות כיבוש ושליטה על אוכלוסייה אזרחית גורמים למדינה להיות בתזונה באיסוף מודיעין אזרחי,0
3358,NOT,,,,"@EfratFinkelאם היו שואלים אותי עם מי אני רוצה לצאת למלחמה ברור שעם אליהו, אפילו בלי להכיר אותו. כבר ראינו את הנמושה שליט שכמעט והתנדב ללכת עם חמאס לשבי.",היו שואלים אותי עם מי אני רוצה לצאת למלחמה ברור שעם אליהו אפילו בלי להכיר אותו כבר ראינו את הנמושה שליט שכמעט והתנדב ללכת עם חמאס לשבי,0
3359,NOT,,,,"RT @MattiFriedman: והנה התמונה האהובה עליי (באדיבות אוצר תמונות הפלמ""ח, כמו הצילומים הקודמים), שמספק הצצה לאישיות. צולם בביירות, בזמן שיצחק…",והנה התמונה האהובה עליי באדיבות אוצר תמונות הפלמח כמו הצילומים הקודמים שמספק הצצה לאישיות צולם בביירות בזמן שיצחק,0
3360,hate,Ofer Cassif,Zionsim,עוכר,@ofercass אין כמוך עופר. בסך הכל אתה בהחלט משרת היטב את מטרותיהם של חבריך לחיסול הנוכחות היהודית בארץ ישראל. אלה בנשק ואתה בחיידקים. יא עוכר!,אין כמוך עופר בסך הכל אתה בהחלט משרת היטב את מטרותיהם של חבריך לחיסול הנוכחות היהודית בארץ ישראל אלה בנשק ואתה בחיידקים יא עוכר,1
