TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
11720,NOT,,,,"@ptr_dvd עם מה אתה מתמודד בדיוק? עם ההכרח לא לנשק נשים בניגוד לרצונן? עם ההכרח לא לאנוס? לא לתקוף מינית? לא לעשות מעשה מגונה? אוי אוי אוי איזה קשה זה, שניה הלכתי להביא ממחטה שנתפרה מדם של שרמוטות בתולות",עם מה אתה מתמודד בדיוק עם ההכרח לא לנשק נשים בניגוד לרצונן עם ההכרח לא לאנוס לא לתקוף מינית לא לעשות מעשה מגונה אוי אוי אוי איזה קשה זה שניה הלכתי להביא ממחטה שנתפרה מדם של שרמוטות בתולות,0
11721,NOT,,,,@rothmar @urizaki יהודי... עכשיו בכלל הדלקת את אורי שמאמין שכל העולם פלסטיני למרות שאין עם כזה.. והוא צוחק על הכתובים שעליהם נבנו הנצרות והאיסאלם וכו..,יהודי עכשיו בכלל הדלקת את אורי שמאמין שכל העולם פלסטיני למרות שאין עם כזה והוא צוחק על הכתובים שעליהם נבנו הנצרות והאיסאלם וכו,0
11722,NOT,,,,"@Irisleal15 לימין אין בעיה עם ערבים, אלא עם המשותפת (תמיכה במחבלים וטרור בנוסף לח""כים שסייעו לטרור במו ידיהם). והנה, עד שמגיע ח""כ ערבי ששם בראש את האזרח הערבי ולא את הפלסטיני - השמאל יזלזל, יפלג ויסכסך במקום להבין שאולי אחרי למעלה מ-70 שנה, נפתח פה פתח לשינוי הרבה יותר עמוק בחברה הערבית. חבל",לימין אין בעיה עם ערבים אלא עם המשותפת תמיכה במחבלים וטרור בנוסף לחכים שסייעו לטרור במו ידיהם והנה עד שמגיע חכ ערבי ששם בראש את האזרח הערבי ולא את הפלסטיני השמאל יזלזל יפלג ויסכסך במקום להבין שאולי אחרי למעלה מ שנה נפתח פה פתח לשינוי הרבה יותר עמוק בחברה הערבית חבל,0
11723,NOT,,,,"@netanyahu במקרה המתחסן המיליון ערבי מאום אל פחם..... כמה מרושע וציני! איזה עם מטומטם שעובדים עליו כל הזמן והוא ממשיך ללכת אחריך באופן עיוור. ביבי, שקוף רואים שאתה מתחיל לקק לערבים. הערבים הם היחידים שיכולים להציל אותך מהמשפט והקטסטרופה שאתה נמצא. איזו עליבות ורשעות של אדם ציני וקר.",במקרה המתחסן המיליון ערבי מאום אל פחם כמה מרושע וציני איזה עם מטומטם שעובדים עליו כל הזמן והוא ממשיך ללכת אחריך באופן עיוור ביבי שקוף רואים שאתה מתחיל לקק לערבים הערבים הם היחידים שיכולים להציל אותך מהמשפט והקטסטרופה שאתה נמצא איזו עליבות ורשעות של אדם ציני וקר,0
11724,NOT,,,,@dwlior בתכלס יש לזה את אותו הטעם אבל זה יפה רצח ואז שאוכלים את התותים הם עם הגזים של השמפניה וזה טעים ממש,בתכלס יש לזה את אותו הטעם אבל זה יפה רצח ואז שאוכלים את התותים הם עם הגזים של השמפניה וזה טעים ממש,0
11725,NOT,,,,"@GadDafna איפה בדיוק הבעיה? זה פשוט מאוד, אם בן אדם שזורק אבנים הוא מחבל, אז הוא מחבל, ככה פשוט, לא הנדסת טילים",איפה בדיוק הבעיה זה פשוט מאוד אם בן אדם שזורק אבנים הוא מחבל אז הוא מחבל ככה פשוט לא הנדסת טילים,0
11726,NOT,,,,@netanyahu לך תנחם משפחות טרור איש שפל תומך טרור,לך תנחם משפחות טרור איש שפל תומך טרור,0
11727,NOT,,,,"@tomishel קודם כל אתם חייבים להיות סגורים אם מי שזורק אבנים נחשב מחבל או לא. שנית, אין שום בוכחה/ראייה שהוא זרק אבנים, והוא גם לא נהרג כי ניסו לעצור אותו מלזרוק אלא רדפו אחריו והרגו אותו אחרי שהאירוע כבר נגמר.",קודם כל אתם חייבים להיות סגורים אם מי שזורק אבנים נחשב מחבל או לא שנית אין שום בוכחהראייה שהוא זרק אבנים והוא גם לא נהרג כי ניסו לעצור אותו מלזרוק אלא רדפו אחריו והרגו אותו אחרי שהאירוע כבר נגמר,0
11728,NOT,,,,@MRZedan15 @Matanos7 @peri_sharon @Ahmad_tibi אחי מהלב זה עצוב ובושה שככה מתנהל פה מגזר יחד עם זאת ישראל במקום הנמוך בעולם לרצח פר נפש בטח ברצח ובכלל זה רצח נשים,אחי מהלב זה עצוב ובושה שככה מתנהל פה מגזר יחד עם זאת ישראל במקום הנמוך בעולם לרצח פר נפש בטח ברצח ובכלל זה רצח נשים,0
11729,NOT,,,,מת על הבוס שלך אבל הוא דברן גדול וקטן במעשים. שוויון לא יגיע מבדלנות. שלום לא יגיע מהאופוזציה. להתחרות בתוך מפלגות היהודים גם אם לא מקבלים את כל 13 המקומות הראשונים ברשימה זה לא תבוסה זאת מנהיגות. בדלנות היא אסון קיומי של ערבי ישראל. תזכרי שאמרתי. @AyOdeh https://t.co/3WNylKjLjZ,מת על הבוס שלך אבל הוא דברן גדול וקטן במעשים שוויון לא יגיע מבדלנות שלום לא יגיע מהאופוזציה להתחרות בתוך מפלגות היהודים גם אם לא מקבלים את כל המקומות הראשונים ברשימה זה לא תבוסה זאת מנהיגות בדלנות היא אסון קיומי של ערבי ישראל תזכרי שאמרתי,0
11730,NOT,,,,"@kann_news @clarinetwoman2 ״גרמניה עצובה״, עאלק ההזוי הזה. ימח שמם וזכרם.",״גרמניה עצובה״ עאלק ההזוי הזה ימח שמם וזכרם,0
11731,NOT,,,,@urizaki @arnonsegal1 כן וכולם יודעים שיש עם פלסטיני.. ושאל אקצה זה המצאה כי המקורי בכלל בסעודיה.. ושאורי מלקק לערבים.. ומבזה יהודים.. ממש ידע כללי,כן וכולם יודעים שיש עם פלסטיני ושאל אקצה זה המצאה כי המקורי בכלל בסעודיה ושאורי מלקק לערבים ומבזה יהודים ממש ידע כללי,0
11732,NOT,,,,"RT @SargonoffAkkad: איך ביבי אמר והפחיד בכל סבבי הבחירות: בלי המשותפת אין לגנץ קואליציה, וניסה לציירם כבוגדים ומשתפי פעולה עם טרור כדי לעשו…",איך ביבי אמר והפחיד בכל סבבי הבחירות בלי המשותפת אין לגנץ קואליציה וניסה לציירם כבוגדים ומשתפי פעולה עם טרור כדי לעשו,0
11733,NOT,,,,"@Ahmad_tibi פוליטיקאי ציני וחסר עקבות, מיד כשיסיים לנצל את הקול הערבי לתועלתו יחזור לסיסמאות ""תומכי טרור שנוהרים באוטובוסים"".",פוליטיקאי ציני וחסר עקבות מיד כשיסיים לנצל את הקול הערבי לתועלתו יחזור לסיסמאות תומכי טרור שנוהרים באוטובוסים,0
11734,NOT,,,,@Irisleal15 מה בינו לבין מי שכועס על עבאס כי ערבי טוב לדידו הוא רק כזה שהוא חלק ממחנה רק לא ביבי.,מה בינו לבין מי שכועס על עבאס כי ערבי טוב לדידו הוא רק כזה שהוא חלק ממחנה רק לא ביבי,0
11735,NOT,,,,"@gildi1214 @alon_inbar @BarakRavid בדיוק כמוך. מבחינתי מי שזורק אבנים , על אזרחים או על כוחות הבטחון הוא מחבל. ללא הבדל גזע דת מין וכו. אפשר ורצוי להפגין מכל סיבה ובכל מקום.",בדיוק כמוך מבחינתי מי שזורק אבנים על אזרחים או על כוחות הבטחון הוא מחבל ללא הבדל גזע דת מין וכו אפשר ורצוי להפגין מכל סיבה ובכל מקום,0
11736,NOT,,,,"@amit_segal אין הבדל בין זה ללינץ׳ ברמאללה, פעם יהודיה הגנה בגופה על מחבל, היום פשעי שנאה.",אין הבדל בין זה ללינץ׳ ברמאללה פעם יהודיה הגנה בגופה על מחבל היום פשעי שנאה,0
11737,NOT,,,,"ברק רביד משווה בין נער שנהרג תוך כדי מרדף משטרתי שבוצע על רקע *חשד* זריקת אבנים, למחבלים שניסו והצליחו לרצוח ישראלים. מה ההסבר לדבר הזה? מאיפה מגיע הצורך הפסיכולוגי הכפייתי הזה להפוך כל דבר ל""שווה משני הצדדים""? https://t.co/18KKECAKED",ברק רביד משווה בין נער שנהרג תוך כדי מרדף משטרתי שבוצע על רקע חשד זריקת אבנים למחבלים שניסו והצליחו לרצוח ישראלים מה ההסבר לדבר הזה מאיפה מגיע הצורך הפסיכולוגי הכפייתי הזה להפוך כל דבר לשווה משני הצדדים,0
11738,NOT,,,,"@Irisleal15 הפטרונות שלך להחליט מהו ערבי. כל השנים חלק מהשמאל החליט לערבים מה הם צריכים לומר, למי הם צריכים להצביע. וכו. ערבי כשנולד ע""פ השמאל היה אולטרא מהפכני ושמאל רדיקלי אפילו אם היה דתי ומוסלמי אדוק. טוב שזה נגמר, משחררים את הערבים לבחור חופשית. הגיע הזמן שהם יחליטו מה טוב להם.",הפטרונות שלך להחליט מהו ערבי כל השנים חלק מהשמאל החליט לערבים מה הם צריכים לומר למי הם צריכים להצביע וכו ערבי כשנולד עפ השמאל היה אולטרא מהפכני ושמאל רדיקלי אפילו אם היה דתי ומוסלמי אדוק טוב שזה נגמר משחררים את הערבים לבחור חופשית הגיע הזמן שהם יחליטו מה טוב להם,0
11739,NOT,,,,@YoazHendel1 לתפוס אחד אחד מהם! בדיוק כמו שהשב״כ יודע לעשות בשטחים! זה טרור! טרור! טרור!,לתפוס אחד אחד מהם בדיוק כמו שהשב״כ יודע לעשות בשטחים זה טרור טרור טרור,0
11740,NOT,,,,@GadDafna כל מי שזורק אבנים הוא מחבל. נקודה.,כל מי שזורק אבנים הוא מחבל נקודה,0
11741,NOT,,,,סר פול מקרטני. גף בזוס אנטישמי,סר פול מקרטני גף בזוס אנטישמי,0
11742,NOT,,,,"@GadDafna אני לא חושב שהוא מחבל, לכן אמרתי באופן מאוד ברור, אם אתה חושב שמי שזרק אבנים הוא מחבל, אז גם הוא נחשב למחבל. האם הוא זרק באופן ישיר או לא, זה לא רלוונטי, בדיוק כמו שאם מישהו יסיע מחבל מתאבד מהשטחים לתל אביב, יחשב מחבל, ככה גם כאן. לא מסובך בכלל, יש הבדל אחד, הוא יהודי, זהו.",אני לא חושב שהוא מחבל לכן אמרתי באופן מאוד ברור אם אתה חושב שמי שזרק אבנים הוא מחבל אז גם הוא נחשב למחבל האם הוא זרק באופן ישיר או לא זה לא רלוונטי בדיוק כמו שאם מישהו יסיע מחבל מתאבד מהשטחים לתל אביב יחשב מחבל ככה גם כאן לא מסובך בכלל יש הבדל אחד הוא יהודי זהו,0
11743,NOT,,,,@kann_news ימח שמם של הגרמנים... תמונות מדהימות 💙 שימשיך ככה,ימח שמם של הגרמנים תמונות מדהימות שימשיך ככה,0
11744,NOT,,,,@AyalaHasson @fischler_pini @channel13il זה טרור. לא בושה. מדאיג.,זה טרור לא בושה מדאיג,0
11745,NOT,,,,"@FridmanMeir @dangoren4 אל תדאג. ברגע שיסתדר לו בלי וכבר לא יצטרך אותם לא רק שיזרוק אותם מתחת למשאית, גם כל מי שיעז לדבר איתם יכונה שוב מחבק מחבלים ותומך טרור. קל לו.",אל תדאג ברגע שיסתדר לו בלי וכבר לא יצטרך אותם לא רק שיזרוק אותם מתחת למשאית גם כל מי שיעז לדבר איתם יכונה שוב מחבק מחבלים ותומך טרור קל לו,0
11746,NOT,,,,@y1shaul @netanyahu אתם מסכנים מזוחיסטים חסרי הערכה פשוט אחי צריך קודם חיסון לשמאלנים כי זה לא נורמלי כבר הפעולות שלכם אתם לא נורמלים ולא הגיוניים יש לכם צבא ששומר עליכם ואתם קוראים לו צבא כיבוש אה אם לא הצבא הזה אתם והמשפחה שלכם מזמן בקבר אז תפסיקו להיות אנשים מסכנים ומטומטמים בבקשה בסדר,אתם מסכנים מזוחיסטים חסרי הערכה פשוט אחי צריך קודם חיסון לשמאלנים כי זה לא נורמלי כבר הפעולות שלכם אתם לא נורמלים ולא הגיוניים יש לכם צבא ששומר עליכם ואתם קוראים לו צבא כיבוש אה אם לא הצבא הזה אתם והמשפחה שלכם מזמן בקבר אז תפסיקו להיות אנשים מסכנים ומטומטמים בבקשה בסדר,0
11747,NOT,,,,@giladzw טרור משפטי.,טרור משפטי,0
11748,NOT,,,,@EtiRiis @BoazGolan הדבר האחרון שמזוז שמונע הריסת בתי מחבלים יכול לדבר עליו זה מוסר ברוך השם שהוא פורש באפריל,הדבר האחרון שמזוז שמונע הריסת בתי מחבלים יכול לדבר עליו זה מוסר ברוך השם שהוא פורש באפריל,0
11749,NOT,,,,"@devorah555 @AyOdeh מי איתם? גברת על מה את מקשקשת תגידי נפלת על ראש? מה הקשר עזה לזה, בכיינת ישראל טבחה בעזה כמה פעמיים 500 ילדים קרבנות, זה ל מספיק לך? חוצפנית אין לך בושה אף אחד לא מטיף לך מוסר כי אין לך מוסר את אדם רע וסהרורי.",מי איתם גברת על מה את מקשקשת תגידי נפלת על ראש מה הקשר עזה לזה בכיינת ישראל טבחה בעזה כמה פעמיים ילדים קרבנות זה ל מספיק לך חוצפנית אין לך בושה אף אחד לא מטיף לך מוסר כי אין לך מוסר את אדם רע וסהרורי,0
11750,NOT,Ahmad Tibi,political views,אחדוהו אל יאהוד,"@Ahmad_tibi חטפת פחד, אה טיבי? בצדק. לא עשיתם בחיים שום דבר עבור מצביעיכם, רק פלסטין והג’יהאד מעניינים אתכם - והנה. הבינו בסוף. ראח אל אלקטורט, אחדוהו אל יאהוד!",חטפת פחד אה טיבי בצדק לא עשיתם בחיים שום דבר עבור מצביעיכם רק פלסטין והגיהאד מעניינים אתכם והנה הבינו בסוף ראח אל אלקטורט אחדוהו אל יאהוד,0
11751,NOT,,,,"@Duduoppe השאלה היא האם ניסיון זריקת אבנים הוא פיגוע ואם כן, אז האם זה שביצע את זה מחבל. בהנחה וכן, יש כאן דוגמא לצביעות, משום שאנחנו תוקפים את אבו מאזן ואת הרשות על היחס שלהם לטרור ולמחבלים (בצדק), ואז נתניהו מדבר עם ההורים של הנער שנהרג על ידי המשטרה.",השאלה היא האם ניסיון זריקת אבנים הוא פיגוע ואם כן אז האם זה שביצע את זה מחבל בהנחה וכן יש כאן דוגמא לצביעות משום שאנחנו תוקפים את אבו מאזן ואת הרשות על היחס שלהם לטרור ולמחבלים בצדק ואז נתניהו מדבר עם ההורים של הנער שנהרג על ידי המשטרה,0
11752,NOT,,,,@Ahmad_tibi תומכי טרור נשארים תומכי טרור,תומכי טרור נשארים תומכי טרור,0
11753,NOT,,,,"@GadDafna אני אפשט את זה. גם אם הוא זרק וגם הוא רק ראה את החבר שלו זורק וגם אם הוא פשוט רצה לעשות עם החברים מדיטציה באמצע גבעה בשום מקום, לא הגיע לו למות. ואם אני במקום ברק הייתי מחכה לפני שהייתי עושה השוואה כזאת. אך אם יתגלה שאכן זרק אבנים, מחבל, מחבל ומחבל.",אני אפשט את זה גם אם הוא זרק וגם הוא רק ראה את החבר שלו זורק וגם אם הוא פשוט רצה לעשות עם החברים מדיטציה באמצע גבעה בשום מקום לא הגיע לו למות ואם אני במקום ברק הייתי מחכה לפני שהייתי עושה השוואה כזאת אך אם יתגלה שאכן זרק אבנים מחבל מחבל ומחבל,0
11754,NOT,,,,@lirishavit נסיון רצח. זה חייב להיות ברור.,נסיון רצח זה חייב להיות ברור,0
11755,NOT,,,,עוד גבר אפס עם תודעת אונס שמרים דיון לנשק אישה בכח בעד ונגד ומסיים אותו בקריאת נהי על מצבם הקשה של הגברים כי איזה קשה כשלא נותנים לך לאנוס. מסכן. https://t.co/z0BoYugjCu,עוד גבר אפס עם תודעת אונס שמרים דיון לנשק אישה בכח בעד ונגד ומסיים אותו בקריאת נהי על מצבם הקשה של הגברים כי איזה קשה כשלא נותנים לך לאנוס מסכן,0
11756,NOT,,,,@emptycartman @amichayo להשמיד להרוג לאבד להשמיד להרוד ולאבד,להשמיד להרוג לאבד להשמיד להרוד ולאבד,0
11757,NOT,,,,"@GONENB1 ובפעם הבאה שנהג ערבי יעמוד מול המון זועם שיפוצץ לו את הרכב וכמעט יבצע בו לינץ', הוא פשוט ילחץ על הגז ובצדק, כדי להגיע למקום מבטחים ואז, או אז, כולם יצאו ויצעקו פיגוע. אבל חרדים שמנסים להרוג ערבי? ""מטריד"" מדינה של ז'.",ובפעם הבאה שנהג ערבי יעמוד מול המון זועם שיפוצץ לו את הרכב וכמעט יבצע בו לינץ הוא פשוט ילחץ על הגז ובצדק כדי להגיע למקום מבטחים ואז או אז כולם יצאו ויצעקו פיגוע אבל חרדים שמנסים להרוג ערבי מטריד מדינה של ז,0
11758,NOT,,,,"כתבי הספורט תוקפים את בית""ר ירושלים שלעולם לא יהיה שחקן ערבי - התקפה במקומה. אבל, מתי בפעם האחרונה ראיתם כתב ספורט ערבי במהדורה של חדשות הספורט? אין מספיק כתבים ערביים טובים בארץ?",כתבי הספורט תוקפים את ביתר ירושלים שלעולם לא יהיה שחקן ערבי התקפה במקומה אבל מתי בפעם האחרונה ראיתם כתב ספורט ערבי במהדורה של חדשות הספורט אין מספיק כתבים ערביים טובים בארץ,0
11759,NOT,,,,ביבי הודיע שהמתחסן המיליון הוא ערבי. מעתה יקרא שמו בישראל - אבו חסן,ביבי הודיע שהמתחסן המיליון הוא ערבי מעתה יקרא שמו בישראל אבו חסן,0
11760,NOT,,,,"@ayeletlash9 @AyOdeh איילת, לא ״לאומניות״. אין שום ״לאוֹם״ שזה נעשה בשמו. החיבור בין ״לאוֹם״ לטרור איסלאמי (חיבור שקיים רק בשפה העברית הפלא ופלא) הוא סתם עוד תרגיל מוצלח של השמאל בהנדסת-תודעה. זה תמיד, אבל תמיד, טרור ג׳יהאדיסטי איסלאמו-נאצי. אנטישמיות טהורה ותאווה בלתי נשלטת לטעמו של דם יהודי שפוך.",איילת לא ״לאומניות״ אין שום ״לאוֹם״ שזה נעשה בשמו החיבור בין ״לאוֹם״ לטרור איסלאמי חיבור שקיים רק בשפה העברית הפלא ופלא הוא סתם עוד תרגיל מוצלח של השמאל בהנדסתתודעה זה תמיד אבל תמיד טרור ג׳יהאדיסטי איסלאמונאצי אנטישמיות טהורה ותאווה בלתי נשלטת לטעמו של דם יהודי שפוך,0
11761,NOT,,,,"@hdi9xXvEOL1NeZl חתיכת בן זונה... לרצוח נער בן 17 זה להילחם בפורעי חוק? יא פחדן עלוב, נראה אותך עושה את זה לבדואי בנגב, תוך שעה אתה אצלו בבית מלקק לאבא שלו את התחת ומתחנף כמו כלבה קטנה",חתיכת בן זונה לרצוח נער בן זה להילחם בפורעי חוק יא פחדן עלוב נראה אותך עושה את זה לבדואי בנגב תוך שעה אתה אצלו בבית מלקק לאבא שלו את התחת ומתחנף כמו כלבה קטנה,0
11762,NOT,,,,כל אלו שכתבו וזעקו שישראל חייבת לשלוח חיסונים גם לתושבי עזה מלינים עכשיו על זה שנתניהו יוצא בקמפיין לערביי ישראל שילכו להתחסן,כל אלו שכתבו וזעקו שישראל חייבת לשלוח חיסונים גם לתושבי עזה מלינים עכשיו על זה שנתניהו יוצא בקמפיין לערביי ישראל שילכו להתחסן,0
11763,NOT,,,,"@Ben_4293 עם זה אני (כמעט) יכול להסכים, זורק אבנים לא משנה מאיזה צד הוא מחבל.",עם זה אני כמעט יכול להסכים זורק אבנים לא משנה מאיזה צד הוא מחבל,0
11764,NOT,,,,"@Yonatan_Jaku פחות יהודי זה לתת למחבלים להשליט טרור בהר הבית, בשאר ירושלים, בלוד ובגדרה.",פחות יהודי זה לתת למחבלים להשליט טרור בהר הבית בשאר ירושלים בלוד ובגדרה,0
11765,NOT,,,,@hdi9xXvEOL1NeZl רוצח בדימוס.,רוצח בדימוס,0
11766,NOT,,,,"@GadDafna האמת שאני לא מסכים עם זה, ילד בן 15 שזורק אבנים פלסטיני או יהודי הוא לא מחבל, ואין שום הצדקה שהוא יסיים בבית הקברות",האמת שאני לא מסכים עם זה ילד בן שזורק אבנים פלסטיני או יהודי הוא לא מחבל ואין שום הצדקה שהוא יסיים בבית הקברות,0
11767,NOT,,,,מחוסן המיליון בישראל ג׳אברין מוחמד (66) תושב אום אל פחם.,מחוסן המיליון בישראל ג׳אברין מוחמד תושב אום אל פחם,0
11768,NOT,,,,"@ofir_dd22 מעניין אותי מה יקרה אם כתב ספורט ערבי יסקר את בית""ר ירושלים...",מעניין אותי מה יקרה אם כתב ספורט ערבי יסקר את ביתר ירושלים,0
11769,NOT,,,,"RT @ishayyurslaem: לינ׳ץ? ההפגנה הפכה לתשאול של כל נהג אם הוא יהודי או ערבי, כל רכב בעל חזות ערבית הותקף באבנים, 2 ערבים שנקלעו להפגנה בצומ…",לינ׳ץ ההפגנה הפכה לתשאול של כל נהג אם הוא יהודי או ערבי כל רכב בעל חזות ערבית הותקף באבנים ערבים שנקלעו להפגנה בצומ,0
11770,NOT,,,,"לא לקרוא להם ״מפגינים״, כי זה לא הפגנה. זה פיגוע, ונקרא להם בשם שמגיע להם. מחבלים. https://t.co/Ql5n2BJ37R",לא לקרוא להם ״מפגינים״ כי זה לא הפגנה זה פיגוע ונקרא להם בשם שמגיע להם מחבלים,0
11771,NOT,,,,@Doron_hakatom @Amicarmon @Ahmad_tibi @netanyahu מהנדסים תודעה של אנשים בשביל לפלג ל2 מחנות ולהרחיק את ערבי ישראל מהימין,מהנדסים תודעה של אנשים בשביל לפלג ל מחנות ולהרחיק את ערבי ישראל מהימין,0
11772,NOT,,,,@AlkrenawiSaleh @AdamAlbag אז אני מבין שסער פונה גם לקהל ערבי,אז אני מבין שסער פונה גם לקהל ערבי,0
11773,NOT,,,,"@nave_dromi אני אגיד לך מי תומך בטרור הפלסטיני. יהודי דגול בשם בנימין נתניהו שלא יכול להגמל מההרגל המגונה של לשפוך כסף על החמאס. אותו נתניהו שיעדיף להנשים ארגון טרור רצחני, מאשר להסתכן במציאות בו הוא בכלא ואשתו ובנו בכורו, הפסיכים, כועסים עליו.",אני אגיד לך מי תומך בטרור הפלסטיני יהודי דגול בשם בנימין נתניהו שלא יכול להגמל מההרגל המגונה של לשפוך כסף על החמאס אותו נתניהו שיעדיף להנשים ארגון טרור רצחני מאשר להסתכן במציאות בו הוא בכלא ואשתו ובנו בכורו הפסיכים כועסים עליו,0
11774,NOT,,,,"@eyal6699 ""רצח הוא מעשה של המתת אדם בידי הזולת בכוונה תחילה""",רצח הוא מעשה של המתת אדם בידי הזולת בכוונה תחילה,0
11775,NOT,,,,"@urizaki צודק ועוד- נתניהו בשלהי ימיו משיקולי הישרדות מייצר פריצות דרך שהשמאל לא מתקרב אליהן- בגלל קואליציית כבל""ב חיסל את הסיפוח, במצוקתו מחזר אחרי קול ערבי ומקדם לגיטימציה לשותפות",צודק ועוד נתניהו בשלהי ימיו משיקולי הישרדות מייצר פריצות דרך שהשמאל לא מתקרב אליהן בגלל קואליציית כבלב חיסל את הסיפוח במצוקתו מחזר אחרי קול ערבי ומקדם לגיטימציה לשותפות,0
11776,NOT,,,,"@Irisleal15 @Roadrun86259229 מפלגות השמאל (מלבד מפלגת העבודה שכבר לא רלוונטית) נתפסות כאליטיסטיות ומנותקות מהציבור, במיוחד מהשכבות החלשות, כך גם ה'מנהיגים' שלהם כמו לפיד, סער וחולדאי, יש איזה סיבה מסויימת (חוץ מלא-ביבי) שנניח ערבי מאום אלפאחם יצביע למפלגה כזו?",מפלגות השמאל מלבד מפלגת העבודה שכבר לא רלוונטית נתפסות כאליטיסטיות ומנותקות מהציבור במיוחד מהשכבות החלשות כך גם המנהיגים שלהם כמו לפיד סער וחולדאי יש איזה סיבה מסויימת חוץ מלאביבי שנניח ערבי מאום אלפאחם יצביע למפלגה כזו,0
11777,NOT,,,,@urizaki קשקשן בשקל לנתניהו אין בעיה עם ערבים יש בעיה עם תומכי טרור וגם אתה יודע אבל אתה רגיל להשפריץ כלום ושום דבר,קשקשן בשקל לנתניהו אין בעיה עם ערבים יש בעיה עם תומכי טרור וגם אתה יודע אבל אתה רגיל להשפריץ כלום ושום דבר,0
11778,NOT,,,,"@Eran_Twitte @Irisleal15 הם לא התנגדו לשבת עם ערבים, הם התנגדו לשבת עם ח״כים תומכי טרור, אבל אצלכם בהגמוניה כל הערבים נראים אותו הדבר כנראה.",הם לא התנגדו לשבת עם ערבים הם התנגדו לשבת עם ח״כים תומכי טרור אבל אצלכם בהגמוניה כל הערבים נראים אותו הדבר כנראה,0
11779,NOT,,,,@AviBuskila 11% יצוג מזרחי של מר זליכה 11% יצוג ערבי של ג'וליה זהר זה 22%. סתם אני נתפס לקטנות באמת מביך השמאל מרכז הישראלי.,יצוג מזרחי של מר זליכה יצוג ערבי של גוליה זהר זה סתם אני נתפס לקטנות באמת מביך השמאל מרכז הישראלי,0
11780,NOT,,,,"@yeridat_hadorot @YinonMagal למרות שאני ימני, אני לא אומר אל הבאות כתשובה שלי, אלא מה אני משער טמון בהתטאות של מגל. אני משער שהוא לא חושב שהוא צריך לפרט ""ציוני,"" כי זה מובן מאליו ויהיה רידנדנט ""ימני"" ו-""ציוני.""",למרות שאני ימני אני לא אומר אל הבאות כתשובה שלי אלא מה אני משער טמון בהתטאות של מגל אני משער שהוא לא חושב שהוא צריך לפרט ציוני כי זה מובן מאליו ויהיה רידנדנט ימני וציוני,0
11781,NOT,,,,לנתניהו התגלה גן ערבי.,לנתניהו התגלה גן ערבי,0
11782,NOT,,,,"@MakorRishon @omeryankelevitc @ataragerman1 @ZvikaKlein 1/1השרה ינקלביץ אמנם אנחנו לא מכירים ולא הצבעתי לכם .אבל היית צריכה לעשות את הראיון הזה לפני שנתיים ..ואז היית חוסכת מעצמך בבל מיותר ..אבל טוב שעשית זאת ..פתחת את אשר על ליבך ...ועכשיו מי שירצה יאמין ..ומי שלא, שיילך לשתות מהמים של עזה ...המשיכי בעשייתך הברוכה ..הייתי שמח",השרה ינקלביץ אמנם אנחנו לא מכירים ולא הצבעתי לכם אבל היית צריכה לעשות את הראיון הזה לפני שנתיים ואז היית חוסכת מעצמך בבל מיותר אבל טוב שעשית זאת פתחת את אשר על ליבך ועכשיו מי שירצה יאמין ומי שלא שיילך לשתות מהמים של עזה המשיכי בעשייתך הברוכה הייתי שמח,0
11783,NOT,,,,"@AdiroDante אין צורך לצפות משופרסגל להיות אובייקטיבי, מקצועי, או לא ימנואיד שהוא. גדל בבית של טרוריסט מורשע, והמקסימום שספג בילדותו הוא לא ערכים, לא מקצועיות ולא אובייקטיביות אלא ""איך להכין פצצה מדשן חקלאי"".",אין צורך לצפות משופרסגל להיות אובייקטיבי מקצועי או לא ימנואיד שהוא גדל בבית של טרוריסט מורשע והמקסימום שספג בילדותו הוא לא ערכים לא מקצועיות ולא אובייקטיביות אלא איך להכין פצצה מדשן חקלאי,0
11784,NOT,,,,RT @arikbender: מחוסן המיליון בישראל ג׳אברין מוחמד (66) תושב אום אל פחם.,מחוסן המיליון בישראל ג׳אברין מוחמד תושב אום אל פחם,0
11785,NOT,,,,@DanAvissar @YinonMagal סליחה מתי ביבי אמר שערבים הם תומכי טרור? זה פייק ניוז. ואם אתה מדבר על עבאס אז יפה שאתה לוקח ספינים והופך אותם לעובדות,סליחה מתי ביבי אמר שערבים הם תומכי טרור זה פייק ניוז ואם אתה מדבר על עבאס אז יפה שאתה לוקח ספינים והופך אותם לעובדות,0
11786,NOT,,,,@YehudahGlick נראה לך? ביבי ווידא שזה יהיה ערבי. לשריין את השיריון.,נראה לך ביבי ווידא שזה יהיה ערבי לשריין את השיריון,0
11787,NOT,,,,@OrInbar1 @barak1cohen שמו השני של השמאל הקיצוני - צביעות הוולגרי אויב היהדות לא שונה בזה,שמו השני של השמאל הקיצוני צביעות הוולגרי אויב היהדות לא שונה בזה,0
